variant,split,seed,episodes,success_rate,tail_risk,calibration_error
observed_only_behavior_clone,nominal,0,600,0.5950,0.4050,0.0062
observed_only_behavior_clone,nominal,1,600,0.5967,0.4033,0.0173
observed_only_behavior_clone,nominal,2,600,0.5800,0.4200,0.0038
observed_only_behavior_clone,nominal,3,600,0.6000,0.4000,0.0030
observed_only_behavior_clone,nominal,4,600,0.5817,0.4183,0.0097
observed_only_behavior_clone,nominal,5,600,0.6317,0.3683,0.0377
observed_only_behavior_clone,nominal,6,600,0.5783,0.4217,0.0039
observed_only_behavior_clone,hidden_mode_shift,0,600,0.3917,0.6083,0.0174
observed_only_behavior_clone,hidden_mode_shift,1,600,0.4050,0.5950,0.0054
observed_only_behavior_clone,hidden_mode_shift,2,600,0.3883,0.6117,0.0157
observed_only_behavior_clone,hidden_mode_shift,3,600,0.4200,0.5800,0.0027
observed_only_behavior_clone,hidden_mode_shift,4,600,0.4017,0.5983,0.0100
observed_only_behavior_clone,hidden_mode_shift,5,600,0.4167,0.5833,0.0024
observed_only_behavior_clone,hidden_mode_shift,6,600,0.4133,0.5867,0.0108
observed_only_behavior_clone,embodiment_shift,0,600,0.4533,0.5467,0.0116
observed_only_behavior_clone,embodiment_shift,1,600,0.4650,0.5350,0.0328
observed_only_behavior_clone,embodiment_shift,2,600,0.4533,0.5467,0.0167
observed_only_behavior_clone,embodiment_shift,3,600,0.4517,0.5483,0.0018
observed_only_behavior_clone,embodiment_shift,4,600,0.4333,0.5667,0.0109
observed_only_behavior_clone,embodiment_shift,5,600,0.4633,0.5367,0.0165
observed_only_behavior_clone,embodiment_shift,6,600,0.4400,0.5600,0.0048
observed_only_behavior_clone,combined_stress,0,600,0.3317,0.6683,0.0076
observed_only_behavior_clone,combined_stress,1,600,0.3300,0.6700,0.0154
observed_only_behavior_clone,combined_stress,2,600,0.3250,0.6750,0.0059
observed_only_behavior_clone,combined_stress,3,600,0.3383,0.6617,0.0061
observed_only_behavior_clone,combined_stress,4,600,0.3383,0.6617,0.0117
observed_only_behavior_clone,combined_stress,5,600,0.3317,0.6683,0.0024
observed_only_behavior_clone,combined_stress,6,600,0.3117,0.6883,0.0059
data_augmentation_wam,nominal,0,600,0.6317,0.3683,0.0020
data_augmentation_wam,nominal,1,600,0.6383,0.3617,0.0070
data_augmentation_wam,nominal,2,600,0.6633,0.3367,0.0226
data_augmentation_wam,nominal,3,600,0.6650,0.3350,0.0149
data_augmentation_wam,nominal,4,600,0.6317,0.3683,0.0013
data_augmentation_wam,nominal,5,600,0.6100,0.3900,0.0393
data_augmentation_wam,nominal,6,600,0.6650,0.3350,0.0267
data_augmentation_wam,hidden_mode_shift,0,600,0.4433,0.5567,0.0360
data_augmentation_wam,hidden_mode_shift,1,600,0.4800,0.5200,0.0010
data_augmentation_wam,hidden_mode_shift,2,600,0.4817,0.5183,0.0087
data_augmentation_wam,hidden_mode_shift,3,600,0.4683,0.5317,0.0314
data_augmentation_wam,hidden_mode_shift,4,600,0.4617,0.5383,0.0210
data_augmentation_wam,hidden_mode_shift,5,600,0.5150,0.4850,0.0160
data_augmentation_wam,hidden_mode_shift,6,600,0.5267,0.4733,0.0386
data_augmentation_wam,embodiment_shift,0,600,0.5167,0.4833,0.0099
data_augmentation_wam,embodiment_shift,1,600,0.5417,0.4583,0.0333
data_augmentation_wam,embodiment_shift,2,600,0.5083,0.4917,0.0095
data_augmentation_wam,embodiment_shift,3,600,0.5283,0.4717,0.0012
data_augmentation_wam,embodiment_shift,4,600,0.4967,0.5033,0.0134
data_augmentation_wam,embodiment_shift,5,600,0.5267,0.4733,0.0003
data_augmentation_wam,embodiment_shift,6,600,0.5033,0.4967,0.0121
data_augmentation_wam,combined_stress,0,600,0.4150,0.5850,0.0066
data_augmentation_wam,combined_stress,1,600,0.4200,0.5800,0.0100
data_augmentation_wam,combined_stress,2,600,0.4300,0.5700,0.0106
data_augmentation_wam,combined_stress,3,600,0.4600,0.5400,0.0312
data_augmentation_wam,combined_stress,4,600,0.3817,0.6183,0.0300
data_augmentation_wam,combined_stress,5,600,0.4167,0.5833,0.0113
data_augmentation_wam,combined_stress,6,600,0.3983,0.6017,0.0187
scalar_uncertainty_planner,nominal,0,600,0.6417,0.3583,0.0294
scalar_uncertainty_planner,nominal,1,600,0.6750,0.3250,0.0033
scalar_uncertainty_planner,nominal,2,600,0.6883,0.3117,0.0039
scalar_uncertainty_planner,nominal,3,600,0.6667,0.3333,0.0108
scalar_uncertainty_planner,nominal,4,600,0.6600,0.3400,0.0104
scalar_uncertainty_planner,nominal,5,600,0.6883,0.3117,0.0023
scalar_uncertainty_planner,nominal,6,600,0.7000,0.3000,0.0081
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5450,0.4550,0.0045
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5550,0.4450,0.0048
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5433,0.4567,0.0196
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5600,0.4400,0.0041
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5617,0.4383,0.0128
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5767,0.4233,0.0075
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5583,0.4417,0.0121
scalar_uncertainty_planner,embodiment_shift,0,600,0.6033,0.3967,0.0318
scalar_uncertainty_planner,embodiment_shift,1,600,0.6050,0.3950,0.0328
scalar_uncertainty_planner,embodiment_shift,2,600,0.5783,0.4217,0.0066
scalar_uncertainty_planner,embodiment_shift,3,600,0.5883,0.4117,0.0104
scalar_uncertainty_planner,embodiment_shift,4,600,0.5367,0.4633,0.0342
scalar_uncertainty_planner,embodiment_shift,5,600,0.5967,0.4033,0.0055
scalar_uncertainty_planner,embodiment_shift,6,600,0.6017,0.3983,0.0093
scalar_uncertainty_planner,combined_stress,0,600,0.4667,0.5333,0.0254
scalar_uncertainty_planner,combined_stress,1,600,0.4650,0.5350,0.0277
scalar_uncertainty_planner,combined_stress,2,600,0.4883,0.5117,0.0171
scalar_uncertainty_planner,combined_stress,3,600,0.5000,0.5000,0.0016
scalar_uncertainty_planner,combined_stress,4,600,0.4683,0.5317,0.0230
scalar_uncertainty_planner,combined_stress,5,600,0.5267,0.4733,0.0150
scalar_uncertainty_planner,combined_stress,6,600,0.5033,0.4967,0.0096
ensemble_disagreement_planner,nominal,0,600,0.6700,0.3300,0.0246
ensemble_disagreement_planner,nominal,1,600,0.7183,0.2817,0.0194
ensemble_disagreement_planner,nominal,2,600,0.7017,0.2983,0.0022
ensemble_disagreement_planner,nominal,3,600,0.6800,0.3200,0.0281
